Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST0177_3uL_Qty or ID;Unkn15;Unkn15;Treshold;30.6044829644225;4395.56838722047;RSq (dRn);Slope (dRn)
G05;Unkn15_MST0177_3uL_Qty or ID;Unkn15;Unkn15;Treshold;31.0328692518042;3341.78431842407;RSq (dRn);Slope (dRn)
G06;Unkn15_MST0177_3uL_Qty or ID;Unkn15;Unkn15;Treshold;31.0742135595831;3254.54277913348;RSq (dRn);Slope (dRn)
G07;Unkn23_MST0422_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G08;Unkn23_MST0422_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G09;Unkn23_MST0422_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G10;Unkn31_MST0215_3uL_Qty or ID;Unkn31;Unkn31;Treshold;39.2755097765328;17.1229291525118;RSq (dRn);Slope (dRn)
G11;Unkn31_MST0215_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G12;Unkn31_MST0215_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H01;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST0179_3uL_Qty or ID;Unkn16;Unkn16;Treshold;32.8530417102242;1042.80512633344;RSq (dRn);Slope (dRn)
H05;Unkn16_MST0179_3uL_Qty or ID;Unkn16;Unkn16;Treshold;32.9910163981428;954.693206958731;RSq (dRn);Slope (dRn)
H06;Unkn16_MST0179_3uL_Qty or ID;Unkn16;Unkn16;Treshold;32.7907868190376;1085.18069390262;RSq (dRn);Slope (dRn)
H07;Unkn24_MST0527_3uL_Qty or ID;Unkn24;Unkn24;Treshold;33.3101162728146;778.38571977113;RSq (dRn);Slope (dRn)
H08;Unkn24_MST0527_3uL_Qty or ID;Unkn24;Unkn24;Treshold;33.5681114933547;659.941089846568;RSq (dRn);Slope (dRn)
H09;Unkn24_MST0527_3uL_Qty or ID;Unkn24;Unkn24;Treshold;33.5841385676384;653.208296031251;RSq (dRn);Slope (dRn)
H10;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
