Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
E01;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;31.4906883251949;30;RSq (dRn);Slope (dRn)
E02;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;35.4927047416582;30;RSq (dRn);Slope (dRn)
E03;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;34.9895463272546;30;RSq (dRn);Slope (dRn)
E04;Unkn13_MST0129_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E05;Unkn13_MST0129_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E06;Unkn13_MST0129_3uL_Qty or ID;Unkn13;Unkn13;Treshold;39.6327460386307;1.48309048961016;RSq (dRn);Slope (dRn)
E07;Unkn21_MST0173_3uL_Qty or ID;Unkn21;Unkn21;Treshold;38.998374600972;2.16067731638667;RSq (dRn);Slope (dRn)
E08;Unkn21_MST0173_3uL_Qty or ID;Unkn21;Unkn21;Treshold;39.6273304495252;1.48786242321433;RSq (dRn);Slope (dRn)
E09;Unkn21_MST0173_3uL_Qty or ID;Unkn21;Unkn21;Treshold;38.5071355265991;2.89160810033966;RSq (dRn);Slope (dRn)
E10;Unkn29_MST0498_3uL_Qty or ID;Unkn29;Unkn29;Treshold;36.3728188918752;10.2557380557771;RSq (dRn);Slope (dRn)
E11;Unkn29_MST0498_3uL_Qty or ID;Unkn29;Unkn29;Treshold;37.2977096218972;5.92520173501834;RSq (dRn);Slope (dRn)
E12;Unkn29_MST0498_3uL_Qty or ID;Unkn29;Unkn29;Treshold;37.2429830671639;6.12070442568839;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;40.5272079255892;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST0300_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F05;Unkn14_MST0300_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F06;Unkn14_MST0300_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F07;Unkn22_MST0164_3uL_Qty or ID;Unkn22;Unkn22;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F08;Unkn22_MST0164_3uL_Qty or ID;Unkn22;Unkn22;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F09;Unkn22_MST0164_3uL_Qty or ID;Unkn22;Unkn22;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F10;Unkn30_MST0430_3uL_Qty or ID;Unkn30;Unkn30;Treshold;37.406571910101;5.55467702522477;RSq (dRn);Slope (dRn)
F11;Unkn30_MST0430_3uL_Qty or ID;Unkn30;Unkn30;Treshold;38.3534570113778;3.1675902673208;RSq (dRn);Slope (dRn)
F12;Unkn30_MST0430_3uL_Qty or ID;Unkn30;Unkn30;Treshold;37.114347803513;6.60601431123259;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST0278_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G05;Unkn15_MST0278_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G06;Unkn15_MST0278_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G07;Unkn23_MST0453_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G08;Unkn23_MST0453_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G09;Unkn23_MST0453_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G10;Unkn31_MST0419_3uL_Qty or ID;Unkn31;Unkn31;Treshold;42.379568855572;0.290770720047552;RSq (dRn);Slope (dRn)
G11;Unkn31_MST0419_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G12;Unkn31_MST0419_3uL_Qty or ID;Unkn31;Unkn31;Treshold;41.6751077231488;0.441599876934385;RSq (dRn);Slope (dRn)
H01;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;40.9330424796642;0.685795323633272;RSq (dRn);Slope (dRn)
H05;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;45.5192135056501;0.0451583145361003;RSq (dRn);Slope (dRn)
H06;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H07;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H08;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H09;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H10;Unkn32_MST0NEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_MST0NEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_MST0NEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
