Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
C07;Unkn19_MST0386_3uL_Qty or ID;Unkn19;Unkn19;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C08;Unkn19_MST0386_3uL_Qty or ID;Unkn19;Unkn19;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C09;Unkn19_MST0386_3uL_Qty or ID;Unkn19;Unkn19;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C10;Unkn27_MST0551_3uL_Qty or ID;Unkn27;Unkn27;Treshold;35.9909230336577;12.3259885913855;RSq (dRn);Slope (dRn)
C11;Unkn27_MST0551_3uL_Qty or ID;Unkn27;Unkn27;Treshold;35.3084210122455;18.7035685524263;RSq (dRn);Slope (dRn)
C12;Unkn27_MST0551_3uL_Qty or ID;Unkn27;Unkn27;Treshold;36.10977447117;11.4626331282309;RSq (dRn);Slope (dRn)
D01;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;30.0454037019369;300;RSq (dRn);Slope (dRn)
D02;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;30.4834651254148;300;RSq (dRn);Slope (dRn)
D03;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;31.0924227482832;300;RSq (dRn);Slope (dRn)
D04;Unkn12_MST0462_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D05;Unkn12_MST0462_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D06;Unkn12_MST0462_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D07;Unkn20_MST0377_3uL_Qty or ID;Unkn20;Unkn20;Treshold;36.2484395881351;10.5314808095848;RSq (dRn);Slope (dRn)
D08;Unkn20_MST0377_3uL_Qty or ID;Unkn20;Unkn20;Treshold;36.3998247841398;9.60106037834848;RSq (dRn);Slope (dRn)
D09;Unkn20_MST0377_3uL_Qty or ID;Unkn20;Unkn20;Treshold;36.3451658583389;9.92711404361156;RSq (dRn);Slope (dRn)
D10;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D11;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D12;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E01;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;36.0394156626974;30;RSq (dRn);Slope (dRn)
E02;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;35.4338238450336;30;RSq (dRn);Slope (dRn)
E03;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;34.4347959886304;30;RSq (dRn);Slope (dRn)
E04;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E05;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E06;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E07;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E08;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E09;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E10;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E11;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E12;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;39.7867761954488;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;37.6088055544245;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;39.0630763656051;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;35.2756795454084;19.081497840394;RSq (dRn);Slope (dRn)
F05;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;34.7813206159119;25.8101890785993;RSq (dRn);Slope (dRn)
F06;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;35.3535899485398;18.1944463784356;RSq (dRn);Slope (dRn)
F07;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F08;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F09;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F10;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F11;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F12;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;39.8730603357784;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G05;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G06;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G07;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G08;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G09;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G10;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;30.8971051563223;276.99525407605;RSq (dRn);Slope (dRn)
G11;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;30.933221416547;270.949800739235;RSq (dRn);Slope (dRn)
G12;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;31.0226261606283;256.545961189108;RSq (dRn);Slope (dRn)
H01;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H05;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H06;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H07;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H08;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H09;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H10;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
