Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;30.3892494917509;419.622313726488;RSq (dRn);Slope (dRn)
H05;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;30.3784349901067;422.422521476591;RSq (dRn);Slope (dRn)
H06;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;30.3120101894722;440.036541443999;RSq (dRn);Slope (dRn)
H07;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;39.1299802374008;1.94204914045455;RSq (dRn);Slope (dRn)
H08;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H09;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H10;Unkn32_MST0NEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_MST0NEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_MST0NEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
