Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
D10;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;27.3212256841651;212329.809522776;RSq (dRn);Slope (dRn)
D11;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;27.2172109424148;226126.419562118;RSq (dRn);Slope (dRn)
D12;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;27.5247597667071;187720.592684637;RSq (dRn);Slope (dRn)
E01;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;41.3603920566299;30;RSq (dRn);Slope (dRn)
E02;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;41.9897325356502;30;RSq (dRn);Slope (dRn)
E03;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;42.0539156912795;30;RSq (dRn);Slope (dRn)
E04;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E05;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E06;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E07;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;25.1262620029704;801601.398200378;RSq (dRn);Slope (dRn)
E08;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;25.3934523282453;681910.427792947;RSq (dRn);Slope (dRn)
E09;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;25.2542958969603;741830.493960867;RSq (dRn);Slope (dRn)
E10;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;37.1824649624882;543.223338201141;RSq (dRn);Slope (dRn)
E11;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;38.299155510777;276.347571202213;RSq (dRn);Slope (dRn)
E12;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;38.3663263354761;265.338189299904;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;41.5594180620451;38.4143705097441;RSq (dRn);Slope (dRn)
F05;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F06;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;40.8256903527386;59.8900231892322;RSq (dRn);Slope (dRn)
F07;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;28.4353924024925;108181.149615367;RSq (dRn);Slope (dRn)
F08;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;29.0472251807949;74701.7861815807;RSq (dRn);Slope (dRn)
F09;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;28.978429298119;77877.8627758156;RSq (dRn);Slope (dRn)
F10;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;29.1426277254787;70510.593665072;RSq (dRn);Slope (dRn)
F11;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;29.1567277602765;69911.4273146106;RSq (dRn);Slope (dRn)
F12;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;29.2503947784548;66058.352464056;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;28.1881613912552;125642.453668592;RSq (dRn);Slope (dRn)
G05;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;27.9938372996676;141323.573685812;RSq (dRn);Slope (dRn)
G06;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;28.1121155139213;131560.378041172;RSq (dRn);Slope (dRn)
G07;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;29.4524893339547;58453.0349313061;RSq (dRn);Slope (dRn)
G08;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;29.2331462432938;66751.5762645787;RSq (dRn);Slope (dRn)
G09;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;29.4505233994681;58522.6269041177;RSq (dRn);Slope (dRn)
G10;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;30.7264626684791;27035.999141966;RSq (dRn);Slope (dRn)
G11;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;30.6330493435276;28608.5714044628;RSq (dRn);Slope (dRn)
G12;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;31.1652492148692;20730.3732645441;RSq (dRn);Slope (dRn)
H01;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;41.8089029031854;33.0306015802418;RSq (dRn);Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST1005_3uL_Qty or ID;Unkn16;Unkn16;Treshold;29.7374218608719;49194.0278393815;RSq (dRn);Slope (dRn)
H05;Unkn16_MST1005_3uL_Qty or ID;Unkn16;Unkn16;Treshold;29.5636455649313;54649.9267609348;RSq (dRn);Slope (dRn)
H06;Unkn16_MST1005_3uL_Qty or ID;Unkn16;Unkn16;Treshold;29.639441472028;52199.5291335118;RSq (dRn);Slope (dRn)
H07;Unkn24_MST1052_3uL_Qty or ID;Unkn24;Unkn24;Treshold;32.3539532687362;10096.1445879749;RSq (dRn);Slope (dRn)
H08;Unkn24_MST1052_3uL_Qty or ID;Unkn24;Unkn24;Treshold;32.7311983858376;8035.19573268741;RSq (dRn);Slope (dRn)
H09;Unkn24_MST1052_3uL_Qty or ID;Unkn24;Unkn24;Treshold;32.6454385734523;8463.27548302806;RSq (dRn);Slope (dRn)
H10;Unkn32_MST535_3uL_Qty or ID;Unkn32;Unkn32;Treshold;40.1899536880502;87.9950490776361;RSq (dRn);Slope (dRn)
H11;Unkn32_MST535_3uL_Qty or ID;Unkn32;Unkn32;Treshold;39.5357788353061;130.740000724526;RSq (dRn);Slope (dRn)
H12;Unkn32_MST535_3uL_Qty or ID;Unkn32;Unkn32;Treshold;39.2027512798471;159.935536703059;RSq (dRn);Slope (dRn)
