Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
B06;Unkn10_MST385_3uL_Qty or ID;Unkn10;Unkn10;Treshold;28.347812050114;540.680495597005;RSq (dRn);Slope (dRn)
B07;Unkn18_MST1013_3uL_Qty or ID;Unkn18;Unkn18;Treshold;39.3013382924677;0.437482327762959;RSq (dRn);Slope (dRn)
B08;Unkn18_MST1013_3uL_Qty or ID;Unkn18;Unkn18;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
B09;Unkn18_MST1013_3uL_Qty or ID;Unkn18;Unkn18;Treshold;39.5947847065412;0.361514696185567;RSq (dRn);Slope (dRn)
B10;Unkn26_MST459_3uL_Qty or ID;Unkn26;Unkn26;Treshold;30.9578172892383;99.1251698168732;RSq (dRn);Slope (dRn)
B11;Unkn26_MST459_3uL_Qty or ID;Unkn26;Unkn26;Treshold;30.8210573602645;108.339985177616;RSq (dRn);Slope (dRn)
B12;Unkn26_MST459_3uL_Qty or ID;Unkn26;Unkn26;Treshold;31.006756058063;96.0217075351702;RSq (dRn);Slope (dRn)
C01;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;25.8436700123499;3000;RSq (dRn);Slope (dRn)
C02;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;25.6465138470964;3000;RSq (dRn);Slope (dRn)
C03;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;24.8479005946473;3000;RSq (dRn);Slope (dRn)
C04;Unkn11_MST267_3uL_Qty or ID;Unkn11;Unkn11;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C05;Unkn11_MST267_3uL_Qty or ID;Unkn11;Unkn11;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C06;Unkn11_MST267_3uL_Qty or ID;Unkn11;Unkn11;Treshold;39.7947790879873;0.317446979785979;RSq (dRn);Slope (dRn)
C07;Unkn19_MST1002_3uL_Qty or ID;Unkn19;Unkn19;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C08;Unkn19_MST1002_3uL_Qty or ID;Unkn19;Unkn19;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C09;Unkn19_MST1002_3uL_Qty or ID;Unkn19;Unkn19;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C10;Unkn27_MST406_3uL_Qty or ID;Unkn27;Unkn27;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C11;Unkn27_MST406_3uL_Qty or ID;Unkn27;Unkn27;Treshold;40.7666307960234;0.168785537561666;RSq (dRn);Slope (dRn)
C12;Unkn27_MST406_3uL_Qty or ID;Unkn27;Unkn27;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D01;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;29.4935345108928;300;RSq (dRn);Slope (dRn)
D02;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;29.2064212000455;300;RSq (dRn);Slope (dRn)
D03;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;29.2248443158927;300;RSq (dRn);Slope (dRn)
D04;Unkn12_MST350_3uL_Qty or ID;Unkn12;Unkn12;Treshold;40.0625385043484;0.266739671429897;RSq (dRn);Slope (dRn)
D05;Unkn12_MST350_3uL_Qty or ID;Unkn12;Unkn12;Treshold;38.9623169507156;0.545330816837462;RSq (dRn);Slope (dRn)
D06;Unkn12_MST350_3uL_Qty or ID;Unkn12;Unkn12;Treshold;39.8787476581629;0.300585763463178;RSq (dRn);Slope (dRn)
D07;Unkn20_MST1051_3uL_Qty or ID;Unkn20;Unkn20;Treshold;34.0494280421067;13.288585480468;RSq (dRn);Slope (dRn)
D08;Unkn20_MST1051_3uL_Qty or ID;Unkn20;Unkn20;Treshold;33.9099424474946;14.5496647816927;RSq (dRn);Slope (dRn)
D09;Unkn20_MST1051_3uL_Qty or ID;Unkn20;Unkn20;Treshold;33.9692208585167;13.9997337373972;RSq (dRn);Slope (dRn)
D10;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;33.8301815577235;15.3238548047452;RSq (dRn);Slope (dRn)
D11;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;33.8265769777634;15.3597991008557;RSq (dRn);Slope (dRn)
D12;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;33.4906816729708;19.1074458969354;RSq (dRn);Slope (dRn)
E01;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;32.8840730648955;30;RSq (dRn);Slope (dRn)
E02;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;32.6833319736768;30;RSq (dRn);Slope (dRn)
E03;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;33.0547956418466;30;RSq (dRn);Slope (dRn)
E04;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E05;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E06;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E07;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;28.9328622590638;369.650864322153;RSq (dRn);Slope (dRn)
E08;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;28.862988067346;386.826245706809;RSq (dRn);Slope (dRn)
E09;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;28.8326045190408;394.541465086195;RSq (dRn);Slope (dRn)
E10;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E11;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E12;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;37.064867734196;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;36.326161199936;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;36.4090320648299;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F05;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F06;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F07;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;29.5069129810663;254.535113785566;RSq (dRn);Slope (dRn)
F08;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;29.6568011650517;230.906952232897;RSq (dRn);Slope (dRn)
F09;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;29.5615159459133;245.659907636969;RSq (dRn);Slope (dRn)
F10;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;34.0796868751924;13.0297846829671;RSq (dRn);Slope (dRn)
F11;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;34.317943035124;11.1604545011407;RSq (dRn);Slope (dRn)
F12;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;34.119666003908;12.6955599901222;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;39.60151539206;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;39.551481010298;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;35.3896748693673;5.560983154829;RSq (dRn);Slope (dRn)
G05;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;36.2249211848987;3.23129654249921;RSq (dRn);Slope (dRn)
G06;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;36.0928722392158;3.52088482721366;RSq (dRn);Slope (dRn)
G07;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;38.8896226108169;0.571715969777812;RSq (dRn);Slope (dRn)
G08;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G09;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G10;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;31.4691980470609;71.0935999836859;RSq (dRn);Slope (dRn)
G11;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;31.7004947769469;61.1701673061692;RSq (dRn);Slope (dRn)
G12;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;31.7061396905079;60.9461410514727;RSq (dRn);Slope (dRn)
H01;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST1005_3uL_Qty or ID;Unkn16;Unkn16;Treshold;26.8599345389989;1422.13662417673;RSq (dRn);Slope (dRn)
H05;Unkn16_MST1005_3uL_Qty or ID;Unkn16;Unkn16;Treshold;26.8534830378081;1428.11263574579;RSq (dRn);Slope (dRn)
H06;Unkn16_MST1005_3uL_Qty or ID;Unkn16;Unkn16;Treshold;26.8818424817638;1402.02936294851;RSq (dRn);Slope (dRn)
H07;Unkn24_MST1052_3uL_Qty or ID;Unkn24;Unkn24;Treshold;36.7380053569433;2.3149549034081;RSq (dRn);Slope (dRn)
H08;Unkn24_MST1052_3uL_Qty or ID;Unkn24;Unkn24;Treshold;36.6113236373333;2.51363646732207;RSq (dRn);Slope (dRn)
H09;Unkn24_MST1052_3uL_Qty or ID;Unkn24;Unkn24;Treshold;36.323764892125;3.03022616997203;RSq (dRn);Slope (dRn)
H10;Unkn32_MST535_3uL_Qty or ID;Unkn32;Unkn32;Treshold;34.7450673896431;8.45497806718389;RSq (dRn);Slope (dRn)
H11;Unkn32_MST535_3uL_Qty or ID;Unkn32;Unkn32;Treshold;34.8650595878499;7.82061455130778;RSq (dRn);Slope (dRn)
H12;Unkn32_MST535_3uL_Qty or ID;Unkn32;Unkn32;Treshold;35.1310733896419;6.57885097937926;RSq (dRn);Slope (dRn)
