Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
D08;Unkn20_MST0377_3uL_Qty or ID;Unkn20;Unkn20;Treshold;38.5733768884674;104.985233298223;RSq (dRn);Slope (dRn)
D09;Unkn20_MST0377_3uL_Qty or ID;Unkn20;Unkn20;Treshold;38.2998972806308;122.929160719495;RSq (dRn);Slope (dRn)
D10;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D11;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D12;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E01;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;NaN;30;RSq (dRn);Slope (dRn)
E02;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;39.3009048442677;30;RSq (dRn);Slope (dRn)
E03;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;41.8254192692532;30;RSq (dRn);Slope (dRn)
E04;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E05;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E06;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E07;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;36.306373254888;388.310282644842;RSq (dRn);Slope (dRn)
E08;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;36.3193858111428;385.405840147363;RSq (dRn);Slope (dRn)
E09;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;35.8190050848408;514.399291140272;RSq (dRn);Slope (dRn)
E10;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;40.2846806201389;39.1129997334994;RSq (dRn);Slope (dRn)
E11;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;38.7246116375896;96.2127928300812;RSq (dRn);Slope (dRn)
E12;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;39.2449388993713;71.2611261423073;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;39.1013014814223;77.4184351766471;RSq (dRn);Slope (dRn)
F05;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F06;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;40.3750223122859;37.1264911275956;RSq (dRn);Slope (dRn)
F07;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F08;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F09;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;41.4080924384658;20.4561581652725;RSq (dRn);Slope (dRn)
F10;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F11;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F12;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G05;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G06;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G07;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G08;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G09;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G10;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;32.9936187872856;2625.83144128904;RSq (dRn);Slope (dRn)
G11;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;34.1072226072793;1381.10728172165;RSq (dRn);Slope (dRn)
G12;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;33.7911869350448;1657.36258016632;RSq (dRn);Slope (dRn)
H01;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H05;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H06;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;40.1558568140603;42.1309193849842;RSq (dRn);Slope (dRn)
H07;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H08;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H09;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H10;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
